ATF	1.0
0	251     
"Trace"	"Search"	"Category"	"State"	"Event Start Time (ms)"	"Event End Time (ms)"	"Baseline (mV)"	"Peak Amp (mV)"	"Time to Peak (ms)"	"Time of Peak (ms)"	"Antipeak Amp (mV)"	"Time to Antipeak (ms)"	"Time of Antipeak (ms)"	"Half-width (ms)"	"Half-amplitude (mV)"	"Time to Rise Half-amplitude (ms)"	"Time to Decay Half-amplitude (ms)"	"Rise Tau (ms)"	"Decay Tau (ms)"	"Max Rise Slope (mV/ms)"	"Time to Max Rise Slope (ms)"	"Max Decay Slope (mV/ms)"	"Time to Max Decay Slope (ms)"	"Rise Slope 10% to 90% (mV/ms)"	"Rise Time 10% to 90% (ms)"	"Decay Slope 90% to 10% (mV/ms)"	"Decay Time 90% to 10% (ms)"	"Area (mV · ms)"	"Inst. Freq. (Hz)"	"Interevent Interval (ms)"	"S.D. of Fit"	"Template Match"	" "	"G1: Midpoint, Cat 1"	"G1: Bin Count, Cat 1"	"G1: Midpoint, Cat 2"	"G1: Bin Count, Cat 2"	"G1: Midpoint, Cat 3"	"G1: Bin Count, Cat 3"	"G1: Midpoint, Cat 4"	"G1: Bin Count, Cat 4"	"G1: Midpoint, Cat 5"	"G1: Bin Count, Cat 5"	"G1: Midpoint, Cat 6"	"G1: Bin Count, Cat 6"	"G1: Midpoint, Cat 7"	"G1: Bin Count, Cat 7"	"G1: Midpoint, Cat 8"	"G1: Bin Count, Cat 8"	"G1: Midpoint, Cat 9"	"G1: Bin Count, Cat 9"	"G2: Midpoint, Cat 1"	"G2: Bin Count, Cat 1"	"G2: Midpoint, Cat 2"	"G2: Bin Count, Cat 2"	"G2: Midpoint, Cat 3"	"G2: Bin Count, Cat 3"	"G2: Midpoint, Cat 4"	"G2: Bin Count, Cat 4"	"G2: Midpoint, Cat 5"	"G2: Bin Count, Cat 5"	"G2: Midpoint, Cat 6"	"G2: Bin Count, Cat 6"	"G2: Midpoint, Cat 7"	"G2: Bin Count, Cat 7"	"G2: Midpoint, Cat 8"	"G2: Bin Count, Cat 8"	"G2: Midpoint, Cat 9"	"G2: Bin Count, Cat 9"	"G3: Midpoint, Cat 1"	"G3: Bin Count, Cat 1"	"G3: Midpoint, Cat 2"	"G3: Bin Count, Cat 2"	"G3: Midpoint, Cat 3"	"G3: Bin Count, Cat 3"	"G3: Midpoint, Cat 4"	"G3: Bin Count, Cat 4"	"G3: Midpoint, Cat 5"	"G3: Bin Count, Cat 5"	"G3: Midpoint, Cat 6"	"G3: Bin Count, Cat 6"	"G3: Midpoint, Cat 7"	"G3: Bin Count, Cat 7"	"G3: Midpoint, Cat 8"	"G3: Bin Count, Cat 8"	"G3: Midpoint, Cat 9"	"G3: Bin Count, Cat 9"	"G4: Midpoint, Cat 1"	"G4: Bin Count, Cat 1"	"G4: Midpoint, Cat 2"	"G4: Bin Count, Cat 2"	"G4: Midpoint, Cat 3"	"G4: Bin Count, Cat 3"	"G4: Midpoint, Cat 4"	"G4: Bin Count, Cat 4"	"G4: Midpoint, Cat 5"	"G4: Bin Count, Cat 5"	"G4: Midpoint, Cat 6"	"G4: Bin Count, Cat 6"	"G4: Midpoint, Cat 7"	"G4: Bin Count, Cat 7"	"G4: Midpoint, Cat 8"	"G4: Bin Count, Cat 8"	"G4: Midpoint, Cat 9"	"G4: Bin Count, Cat 9"	" "	"G1: ScPlot X, Cat 1"	"G1: ScPlot Y, Cat 1"	"G1: ScPlot X, Cat 2"	"G1: ScPlot Y, Cat 2"	"G1: ScPlot X, Cat 3"	"G1: ScPlot Y, Cat 3"	"G1: ScPlot X, Cat 4"	"G1: ScPlot Y, Cat 4"	"G1: ScPlot X, Cat 5"	"G1: ScPlot Y, Cat 5"	"G1: ScPlot X, Cat 6"	"G1: ScPlot Y, Cat 6"	"G1: ScPlot X, Cat 7"	"G1: ScPlot Y, Cat 7"	"G1: ScPlot X, Cat 8"	"G1: ScPlot Y, Cat 8"	"G1: ScPlot X, Cat 9"	"G1: ScPlot Y, Cat 9"	"G2: ScPlot X, Cat 1"	"G2: ScPlot Y, Cat 1"	"G2: ScPlot X, Cat 2"	"G2: ScPlot Y, Cat 2"	"G2: ScPlot X, Cat 3"	"G2: ScPlot Y, Cat 3"	"G2: ScPlot X, Cat 4"	"G2: ScPlot Y, Cat 4"	"G2: ScPlot X, Cat 5"	"G2: ScPlot Y, Cat 5"	"G2: ScPlot X, Cat 6"	"G2: ScPlot Y, Cat 6"	"G2: ScPlot X, Cat 7"	"G2: ScPlot Y, Cat 7"	"G2: ScPlot X, Cat 8"	"G2: ScPlot Y, Cat 8"	"G2: ScPlot X, Cat 9"	"G2: ScPlot Y, Cat 9"	"G3: ScPlot X, Cat 1"	"G3: ScPlot Y, Cat 1"	"G3: ScPlot X, Cat 2"	"G3: ScPlot Y, Cat 2"	"G3: ScPlot X, Cat 3"	"G3: ScPlot Y, Cat 3"	"G3: ScPlot X, Cat 4"	"G3: ScPlot Y, Cat 4"	"G3: ScPlot X, Cat 5"	"G3: ScPlot Y, Cat 5"	"G3: ScPlot X, Cat 6"	"G3: ScPlot Y, Cat 6"	"G3: ScPlot X, Cat 7"	"G3: ScPlot Y, Cat 7"	"G3: ScPlot X, Cat 8"	"G3: ScPlot Y, Cat 8"	"G3: ScPlot X, Cat 9"	"G3: ScPlot Y, Cat 9"	"G4: ScPlot X, Cat 1"	"G4: ScPlot Y, Cat 1"	"G4: ScPlot X, Cat 2"	"G4: ScPlot Y, Cat 2"	"G4: ScPlot X, Cat 3"	"G4: ScPlot Y, Cat 3"	"G4: ScPlot X, Cat 4"	"G4: ScPlot Y, Cat 4"	"G4: ScPlot X, Cat 5"	"G4: ScPlot Y, Cat 5"	"G4: ScPlot X, Cat 6"	"G4: ScPlot Y, Cat 6"	"G4: ScPlot X, Cat 7"	"G4: ScPlot Y, Cat 7"	"G4: ScPlot X, Cat 8"	"G4: ScPlot Y, Cat 8"	"G4: ScPlot X, Cat 9"	"G4: ScPlot Y, Cat 9"	" "	"g1: ScPlot X, Cat 1 (selected)"	"g1: ScPlot Y, Cat 1 (selected)"	"g1: ScPlot X, Cat 2 (selected)"	"g1: ScPlot Y, Cat 2 (selected)"	"g1: ScPlot X, Cat 3 (selected)"	"g1: ScPlot Y, Cat 3 (selected)"	"g1: ScPlot X, Cat 4 (selected)"	"g1: ScPlot Y, Cat 4 (selected)"	"g1: ScPlot X, Cat 5 (selected)"	"g1: ScPlot Y, Cat 5 (selected)"	"g1: ScPlot X, Cat 6 (selected)"	"g1: ScPlot Y, Cat 6 (selected)"	"g1: ScPlot X, Cat 7 (selected)"	"g1: ScPlot Y, Cat 7 (selected)"	"g1: ScPlot X, Cat 8 (selected)"	"g1: ScPlot Y, Cat 8 (selected)"	"g1: ScPlot X, Cat 9 (selected)"	"g1: ScPlot Y, Cat 9 (selected)"	"g2: ScPlot X, Cat 1 (selected)"	"g2: ScPlot Y, Cat 1 (selected)"	"g2: ScPlot X, Cat 2 (selected)"	"g2: ScPlot Y, Cat 2 (selected)"	"g2: ScPlot X, Cat 3 (selected)"	"g2: ScPlot Y, Cat 3 (selected)"	"g2: ScPlot X, Cat 4 (selected)"	"g2: ScPlot Y, Cat 4 (selected)"	"g2: ScPlot X, Cat 5 (selected)"	"g2: ScPlot Y, Cat 5 (selected)"	"g2: ScPlot X, Cat 6 (selected)"	"g2: ScPlot Y, Cat 6 (selected)"	"g2: ScPlot X, Cat 7 (selected)"	"g2: ScPlot Y, Cat 7 (selected)"	"g2: ScPlot X, Cat 8 (selected)"	"g2: ScPlot Y, Cat 8 (selected)"	"g2: ScPlot X, Cat 9 (selected)"	"g2: ScPlot Y, Cat 9 (selected)"	"g3: ScPlot X, Cat 1 (selected)"	"g3: ScPlot Y, Cat 1 (selected)"	"g3: ScPlot X, Cat 2 (selected)"	"g3: ScPlot Y, Cat 2 (selected)"	"g3: ScPlot X, Cat 3 (selected)"	"g3: ScPlot Y, Cat 3 (selected)"	"g3: ScPlot X, Cat 4 (selected)"	"g3: ScPlot Y, Cat 4 (selected)"	"g3: ScPlot X, Cat 5 (selected)"	"g3: ScPlot Y, Cat 5 (selected)"	"g3: ScPlot X, Cat 6 (selected)"	"g3: ScPlot Y, Cat 6 (selected)"	"g3: ScPlot X, Cat 7 (selected)"	"g3: ScPlot Y, Cat 7 (selected)"	"g3: ScPlot X, Cat 8 (selected)"	"g3: ScPlot Y, Cat 8 (selected)"	"g3: ScPlot X, Cat 9 (selected)"	"g3: ScPlot Y, Cat 9 (selected)"	"g4: ScPlot X, Cat 1 (selected)"	"g4: ScPlot Y, Cat 1 (selected)"	"g4: ScPlot X, Cat 2 (selected)"	"g4: ScPlot Y, Cat 2 (selected)"	"g4: ScPlot X, Cat 3 (selected)"	"g4: ScPlot Y, Cat 3 (selected)"	"g4: ScPlot X, Cat 4 (selected)"	"g4: ScPlot Y, Cat 4 (selected)"	"g4: ScPlot X, Cat 5 (selected)"	"g4: ScPlot Y, Cat 5 (selected)"	"g4: ScPlot X, Cat 6 (selected)"	"g4: ScPlot Y, Cat 6 (selected)"	"g4: ScPlot X, Cat 7 (selected)"	"g4: ScPlot Y, Cat 7 (selected)"	"g4: ScPlot X, Cat 8 (selected)"	"g4: ScPlot Y, Cat 8 (selected)"	"g4: ScPlot X, Cat 9 (selected)"	"g4: ScPlot Y, Cat 9 (selected)"
1	1	1	A	43939.262	43956.578	-72.91403	-10.53110	7.000	43946.262	4.51331	2.578	43941.840	0.48929	-5.26555	6.909	7.398	0.22388	1.85626	-120.898	6.908	109.209	0.588	-107.49414	0.08188	0.65258	2.17230	-46.38839	N/A	Not found	N/A	4.02041																																																																																																																																																																																																																											
1	1	1	A	43939.441	43956.758	-72.92561	-10.51953	6.820	43946.262	4.52489	2.398	43941.840	0.48902	-5.25976	6.729	7.218	0.22388	1.85626	-120.898	6.729	109.209	0.588	-107.49414	0.08177	0.65258	2.17215	-46.03186	3200000.00000	0.00031	N/A	4.05756																																																																																																																																																																																																																											
1	1	1	A	43939.781	43957.098	-72.94766	-10.49747	6.480	43946.262	4.61103	17.297	43957.078	0.48849	-5.24873	6.390	6.878	0.22388	1.85626	-120.898	6.389	109.209	0.588	-107.49414	0.08155	0.65258	2.17186	-44.96120	N/A	Not found	N/A	4.02229																																																																																																																																																																																																																											
1	1	1	A	44252.980	44270.301	-72.71410	-32.98226	5.859	44258.840	8.51415	1.020	44254.000	4.17249	-16.49113	3.817	7.989	0.36832	3.86381	-104.617	5.791	135.531	6.631	-6.59264	2.23545	3.40609	6.27022	-154.79076	3.19920	312.57822	N/A	8.80891																																																																																																																																																																																																																											
1	1	1	A	45499.281	45516.598	-71.47713	-25.34897	5.879	45505.160	5.37387	14.898	45514.180	2.49827	-12.67448	4.789	7.287	1.88431	8.83877	-147.820	4.787	103.655	5.369	-5.47897	2.64044	4.90854	2.77230	-82.46036	0.80236	1246.32019	N/A	8.39010																																																																																																																																																																																																																											
1	1	1	A	47116.840	47134.160	-71.55544	-23.92656	5.219	47122.059	9.24378	2.699	47119.539	3.27641	-11.96328	3.891	7.167	0.75735	5.07382	-99.251	3.490	86.216	3.771	-9.52626	1.70246	4.27007	3.71387	-87.18562	0.61847	1616.89868	N/A	9.36074																																																																																																																																																																																																																											
1	1	1	A	47687.039	47704.359	-69.76230	-20.81574	4.242	47691.281	7.07937	2.902	47689.941	1.25489	-10.40787	4.052	5.307	0.22085	3.46993	-109.113	1.330	117.467	2.447	-28.45794	0.46829	2.68179	4.20277	-70.58519	1.75678	569.22253	N/A	7.68598																																																																																																																																																																																																																											
1	1	1	A	49914.559	49931.879	-69.93587	-12.26079	6.703	49921.262	7.01821	0.141	49914.699	0.15016	-6.13039	6.619	6.769	0.34197	0.65099	-100.901	6.650	145.480	0.068	-58.81252	0.15127	123.29090	0.08053	-31.65533	0.44843	2229.98022	N/A	4.00545																																																																																																																																																																																																																											
1	1	1	A	49989.359	50006.680	-70.71075	-28.98889	4.762	49994.121	5.81917	0.582	49989.941	3.54977	-14.49444	3.979	7.529	2.14497	18.58648	-115.086	3.631	132.964	4.607	-17.86163	1.06039	4.29200	5.43294	-129.01082	13.72503	72.85960	N/A	10.16489																																																																																																																																																																																																																											
1	1	1	A	51726.801	51744.125	-70.63666	-15.97370	5.320	51732.121	6.09147	2.559	51729.359	1.56730	-7.98685	4.738	6.305	0.78163	11.69599	-97.290	3.869	106.900	5.850	-4.52132	1.89558	2.15948	2.59633	-65.09449	0.57537	1738.00012	N/A	6.37768																																																																																																																																																																																																																											
1	1	1	A	52361.578	52378.898	-68.34015	-16.46313	5.660	52367.238	6.75243	13.363	52374.941	1.16099	-8.23156	5.334	6.495	0.36976	3.68378	-117.040	5.373	150.499	7.631	-4.01346	1.95427	2.76733	2.87129	-64.33157	1.57451	635.11694	N/A	7.05803																																																																																																																																																																																																																											
1	1	1	A	54525.738	54543.059	-68.14723	-13.14649	5.281	54531.020	7.03638	13.141	54538.879	0.85652	-6.57324	4.880	5.736	0.36344	0.25691	-96.686	4.271	118.250	2.771	-1.86656	1.32921	1.45308	1.86362	-29.45774	0.46215	2163.78125	N/A	4.62617																																																																																																																																																																																																																											
1	1	1	A	55150.059	55167.379	-70.33187	-14.43537	5.602	55155.660	6.43083	16.301	55166.359	0.65383	-7.21769	5.487	6.141	1.19619	0.74957	-112.680	5.490	105.934	10.951	-2.11713	2.75964	1.52541	2.98366	-55.88175	1.60092	624.64063	N/A	5.47583																																																																																																																																																																																																																											
1	1	1	A	55418.441	55435.758	-70.41974	-41.00927	5.520	55423.961	8.00172	0.238	55418.680	3.22442	-20.50464	4.046	7.271	0.55836	3.72784	-134.906	4.049	116.375	7.068	-22.59849	1.20158	5.34683	5.94412	-186.94876	3.72716	268.30096	N/A	11.14038																																																																																																																																																																																																																											
1	1	1	A	56863.980	56881.301	-71.60766	-14.66454	5.020	56869.000	5.02933	0.301	56864.281	0.19816	-7.33227	4.897	5.096	0.51024	6.71049	-88.990	4.908	152.670	0.068	-5.95376	1.03193	0.50838	1.60528	-40.90275	0.69202	1445.03894	N/A	4.33043																																																																																																																																																																																																																											
1	1	1	A	57060.602	57077.918	-72.17174	-19.08753	6.137	57066.738	5.38111	0.840	57061.441	2.18905	-9.54377	5.407	7.596	0.80128	6.01918	-98.382	6.068	116.031	2.732	-2.86487	3.04963	2.93133	2.72518	-88.07851	5.05719	197.73819	N/A	6.20468																																																																																																																																																																																																																											
1	1	1	A	58261.359	58278.680	-72.90846	-18.49502	4.879	58266.238	6.61256	15.719	58277.078	0.69895	-9.24751	4.638	5.337	0.20748	10.90648	-134.917	0.029	139.197	7.752	-7.66886	0.92924	3.02659	3.13842	-46.47182	0.83368	1199.50024	N/A	4.03848																																																																																																																																																																																																																											
1	1	1	A	58261.680	58279.000	-72.84073	-18.56275	4.559	58266.238	6.54483	15.398	58277.078	0.70029	-9.28137	4.317	5.018	0.20748	10.90648	-82.306	4.510	139.197	7.752	-7.66886	0.93007	3.04516	3.14150	-47.03444	N/A	Not found	N/A	4.06160																																																																																																																																																																																																																											
1	1	1	A	60861.738	60879.059	-71.93954	-19.27788	5.801	60867.539	6.84770	3.102	60864.840	0.81723	-9.63894	5.396	6.213	0.56391	1.45201	-118.156	5.752	112.387	1.232	-4.42696	1.82084	3.70281	2.06817	-58.01709	0.38442	2601.30078	N/A	7.06566																																																																																																																																																																																																																											
1	1	1	A	62742.121	62759.445	-67.58698	-17.32761	5.520	62747.641	7.13780	15.598	62757.719	1.47537	-8.66381	4.628	6.103	21.69102	5.34978	-105.601	4.650	111.745	0.549	-5.18087	1.66522	2.66593	3.20964	-56.55841	0.53189	1880.10168	N/A	6.42071																																																																																																																																																																																																																											
1	1	1	A	62802.922	62820.238	-66.87434	-16.99981	4.879	62807.801	4.72014	14.137	62817.059	0.45521	-8.49990	4.753	5.208	1.91777	0.45270	-105.662	0.229	150.126	3.748	-13.87742	0.69738	4.44289	1.71402	-35.08459	16.62226	60.16027	N/A	4.64386																																																																																																																																																																																																																											
1	1	1	A	63126.102	63143.418	-73.51278	-37.50877	4.879	63130.980	9.42088	2.680	63128.781	3.72052	-18.75438	4.024	7.745	1.26940	7.54577	-134.387	3.568	133.818	0.088	-21.86967	1.18039	4.11423	7.03006	-162.56599	3.09426	323.17950	N/A	10.14316																																																																																																																																																																																																																											
1	1	1	A	63788.922	63806.238	-71.00510	-13.79817	6.020	63794.941	9.08624	2.137	63791.059	0.63587	-6.89909	5.503	6.139	0.63877	3.65640	-121.176	2.209	130.413	6.389	-2.86298	2.36705	6.56001	0.58343	-45.30579	1.50611	663.96112	N/A	5.21828																																																																																																																																																																																																																											
1	1	1	A	65231.441	65248.758	-70.95338	-18.02451	4.820	65236.262	5.15106	0.117	65231.559	1.37738	-9.01226	4.662	6.040	1.44159	8.16008	-112.635	1.408	108.530	8.967	-16.49048	0.61957	4.05591	2.05733	-46.25613	0.69381	1441.32031	N/A	6.20335																																																																																																																																																																																																																											
1	1	1	A	67677.141	67694.453	-70.95716	-12.45815	6.617	67683.758	6.59393	1.859	67679.000	0.38417	-6.22908	6.510	6.894	0.75464	0.66806	-149.091	4.109	146.664	7.313	-4.69312	0.83565	2.97564	1.68091	-31.38629	0.40858	2447.49585	N/A	4.01761																																																																																																																																																																																																																											
1	1	1	A	68065.680	68082.992	-71.31262	-28.59665	5.141	68070.820	6.13699	1.164	68066.844	2.53587	-14.29832	4.030	6.566	0.41084	3.32696	-126.817	4.250	127.788	10.648	-12.08856	1.46033	3.09267	5.74641	-116.86832	2.58356	387.06244	N/A	9.38777																																																																																																																																																																																																																											
1	1	1	A	68617.617	68634.945	-70.87259	-20.00299	5.523	68623.141	6.18807	3.242	68620.859	0.82975	-10.00149	5.106	5.936	0.24666	0.87694	-132.739	4.734	144.364	0.750	-4.75455	1.66674	3.38443	2.65968	-50.70676	1.81054	552.32050	N/A	5.78074																																																																																																																																																																																																																											
1	1	1	A	69830.883	69848.203	-72.08868	-13.29336	5.773	69836.656	7.05421	14.555	69845.438	0.82545	-6.64668	5.024	5.850	1.41465	1.32272	-111.365	5.727	161.862	0.992	-3.02081	2.42310	-2.78863	1.00397	-37.22915	0.82405	1213.51575	N/A	4.61303																																																																																																																																																																																																																											
1	1	1	A	70087.500	70104.813	-68.89509	-24.40595	4.438	70091.938	6.16554	16.102	70103.602	1.99854	-12.20298	4.205	6.203	2.04575	57.47493	-120.337	0.250	139.748	12.172	-19.81724	0.62902	4.09239	4.11384	-75.80948	3.91725	255.28107	N/A	9.25098																																																																																																																																																																																																																											
1	1	1	A	71241.297	71258.625	-69.48772	-25.62804	5.461	71246.758	8.85125	1.047	71242.344	3.41022	-12.81402	4.069	7.479	0.32850	8.30099	-126.795	3.352	105.524	5.313	-8.90872	1.67512	2.63502	5.83265	-110.27875	0.86594	1154.82043	N/A	9.08178																																																																																																																																																																																																																											
1	1	1	A	71445.461	71462.773	-73.22531	-15.22765	5.938	71451.398	5.55994	0.961	71446.422	0.67976	-7.61383	5.823	6.503	0.75629	2.64004	-147.750	1.008	150.765	7.352	-1.32867	2.21935	1.62837	3.14468	-66.47873	4.88662	204.64056	N/A	6.04772																																																																																																																																																																																																																											
1	1	1	A	72769.438	72786.766	-72.63113	-32.39830	5.984	72775.422	6.23935	0.586	72770.023	3.53983	-16.19915	3.875	7.415	0.74674	2.23883	-124.667	5.352	128.486	4.289	-7.11402	2.36591	4.64489	4.26729	-142.62877	0.75527	1324.02332	N/A	11.00613																																																																																																																																																																																																																											
1	1	1	A	73049.703	73067.023	-68.06932	-10.87981	5.180	73054.883	8.20297	13.719	73063.422	0.73053	-5.43990	5.005	5.736	0.26572	1.44430	-125.799	4.047	128.147	8.469	-3.48944	1.09659	2.90743	1.48639	-34.11203	3.57832	279.46091	N/A	4.17177																																																																																																																																																																																																																											
1	1	1	A	73050.039	73067.367	-68.08948	-10.85965	4.844	73054.883	8.22313	13.383	73063.422	0.73015	-5.42982	4.669	5.400	0.26572	1.44430	-125.799	3.711	128.147	8.469	-3.48944	1.09643	2.71789	1.48602	-33.70023	15999997.00000	0.00006	N/A	4.15109																																																																																																																																																																																																																											
1	1	1	A	73118.242	73135.555	-68.35278	-13.97571	5.039	73123.281	5.79103	1.539	73119.781	1.11774	-6.98785	4.270	5.388	0.25446	1.20490	-146.913	1.609	146.696	7.328	-6.19995	1.05984	2.58887	2.10197	-38.94907	14.62022	68.39841	N/A	5.84200																																																																																																																																																																																																																											
1	1	1	A	73574.477	73591.805	-70.06400	-25.86455	6.484	73580.961	8.21252	2.461	73576.938	3.57515	-12.93227	4.121	7.696	0.36639	2.00435	-137.857	3.953	164.082	10.688	-3.44915	2.69640	6.14622	2.69750	-87.91789	2.18493	457.67963	N/A	8.95101																																																																																																																																																																																																																											
1	1	1	A	73785.477	73802.805	-69.82343	-11.62752	5.961	73791.438	6.25611	12.586	73798.063	0.88789	-5.81376	5.764	6.651	17.44163	2.23919	-139.602	5.375	88.668	1.672	-0.84402	1.73547	1.88501	1.79960	-41.02899	4.75112	210.47656	N/A	4.01026																																																																																																																																																																																																																											
1	1	1	A	73786.398	73803.727	-69.77213	-11.67882	5.039	73791.438	6.20481	11.664	73798.063	0.88892	-5.83941	4.841	5.730	31.73866	2.23919	-139.602	4.453	142.036	11.852	-0.68418	1.73612	1.88501	1.80076	-42.13427	7999999.50000	0.00013	N/A	4.11954																																																																																																																																																																																																																											
1	1	1	A	74124.961	74142.273	-73.79617	-13.16164	5.602	74130.563	5.50475	7.922	74132.883	0.34687	-6.58082	5.495	5.841	0.32997	0.21338	-130.664	4.609	147.589	1.586	-3.06716	1.65066	11.09668	0.61256	-32.95417	2.94877	339.12500	N/A	4.40011																																																																																																																																																																																																																											
1	1	1	A	74491.297	74508.625	-70.56660	-15.29631	5.602	74496.898	5.40593	16.781	74508.078	1.56178	-7.64815	4.347	5.908	0.34044	7.30000	-98.659	0.555	132.652	1.531	-4.60070	1.56238	2.60847	1.52376	-43.35500	2.72973	366.33600	N/A	4.39739																																																																																																																																																																																																																											
1	1	1	A	75521.219	75538.547	-78.32027	-15.86705	5.422	75526.641	8.39642	2.344	75523.563	1.12938	-7.93353	5.022	6.151	0.26829	1.23640	-147.346	2.891	151.774	5.289	-5.12488	1.49357	0.68745	2.79212	-67.04504	0.97112	1029.74231	N/A	4.61042																																																																																																																																																																																																																											
1	1	1	A	76870.563	76887.875	-70.93243	-16.68556	4.938	76875.500	10.81602	1.695	76872.258	1.42121	-8.34278	4.204	5.625	1.91020	5.32775	-150.667	1.789	158.441	9.930	-9.67299	0.97163	1.81455	3.40485	-45.90143	0.74137	1348.85913	N/A	6.48470																																																																																																																																																																																																																											
1	1	1	A	78675.641	78692.953	-74.62209	-25.27485	5.219	78680.859	8.99873	2.938	78678.578	0.29423	-12.63742	5.046	5.340	0.44553	4.42200	-151.593	5.109	173.706	0.070	-6.16054	1.71641	0.92503	8.09188	-118.28699	0.55391	1805.35925	N/A	5.97725																																																																																																																																																																																																																											
1	1	1	A	80636.563	80653.875	-72.84586	-18.66526	5.117	80641.680	5.48557	15.375	80651.938	1.47574	-9.33263	3.727	5.203	2.38776	0.66634	-96.660	2.227	188.845	0.070	-4.44741	2.26613	1.12459	3.79587	-81.42826	0.50999	1960.82043	N/A	5.87316																																																																																																																																																																																																																											
1	1	1	A	80763.883	80781.203	-73.81915	-15.95007	5.555	80769.438	6.88948	13.641	80777.523	0.61941	-7.97503	5.431	6.051	0.29939	3.95589	-119.648	3.008	161.607	10.813	-3.96065	1.12695	2.30609	2.64200	-37.50999	7.82730	127.75800	N/A	4.00966																																																																																																																																																																																																																											
1	1	1	A	80764.477	80781.805	-73.65515	-16.11407	4.961	80769.438	6.72548	13.047	80777.523	0.62280	-8.05704	4.836	5.459	0.29939	3.95589	-119.648	2.414	161.607	10.813	-4.28801	1.13383	2.30609	2.65286	-39.54927	N/A	Not found	N/A	4.57947																																																																																																																																																																																																																											
1	1	1	A	81291.320	81308.633	-70.06129	-20.82868	4.781	81296.102	7.52427	0.820	81292.141	1.76380	-10.41434	4.493	6.257	0.74218	3.68513	-160.365	3.070	119.922	0.047	-11.48914	1.06224	3.03156	4.20865	-72.64735	1.89874	526.66400	N/A	8.26890																																																																																																																																																																																																																											
1	1	1	A	81777.922	81795.234	-71.85856	-15.98937	6.422	81784.344	5.87356	16.141	81794.063	2.17463	-7.99469	4.461	6.636	0.32167	1.37307	-112.371	2.648	136.786	5.227	-1.46880	2.35294	3.14928	1.08679	-49.66336	2.04816	488.24243	N/A	6.43255																																																																																																																																																																																																																											
1	1	1	A	82043.859	82061.172	-70.61045	-23.67811	4.438	82048.297	6.49678	2.461	82046.320	2.24678	-11.83906	4.147	6.393	0.43422	15.99096	-115.946	3.672	136.428	0.414	-15.04197	0.73514	2.71842	5.75214	-95.44653	3.78855	263.95313	N/A	8.79813																																																																																																																																																																																																																											
1	1	1	A	83805.578	83822.906	-72.17181	-12.24917	5.898	83811.477	5.96349	0.602	83806.180	0.27063	-6.12458	5.737	6.008	0.21917	5.88621	-134.227	3.352	104.865	8.875	-1.06685	1.82018	8.90809	0.54434	-50.63429	0.56716	1763.17957	N/A	4.20718																																																																																																																																																																																																																											
1	1	1	A	84178.344	84195.664	-71.44737	-24.17337	4.797	84183.141	9.07081	2.133	84180.477	2.22153	-12.08668	4.237	6.459	0.80621	1.95631	-125.718	4.227	141.162	2.508	-21.83156	0.84138	3.55216	3.77558	-88.19324	2.69060	371.66434	N/A	8.72577																																																																																																																																																																																																																											
1	1	1	A	86170.063	86187.375	-71.54799	-45.97726	5.461	86175.523	7.26356	2.719	86172.781	3.33273	-22.98863	4.118	7.451	0.76197	2.74512	-167.589	4.188	166.217	1.086	-16.32405	1.82877	7.07178	4.68023	-180.59683	0.50191	1992.38257	N/A	12.09194																																																																																																																																																																																																																											
1	1	1	A	86699.281	86716.594	-70.37719	-17.59037	4.875	86704.156	8.03309	1.719	86701.000	1.78779	-8.79518	4.227	6.015	0.43065	2.19063	-146.676	2.070	133.918	11.273	-19.98914	0.71368	3.17480	3.14525	-45.61008	1.89167	528.63275	N/A	6.70232																																																																																																																																																																																																																											
1	1	1	A	86966.578	86983.906	-70.82027	-13.33697	4.898	86971.477	6.44094	1.320	86967.898	1.50920	-6.66848	4.565	6.074	20.65573	5.34816	-129.161	2.070	137.369	11.313	-4.66264	1.39272	1.91614	3.56884	-43.24080	3.74083	267.32034	N/A	5.79896																																																																																																																																																																																																																											
1	1	1	A	87032.500	87049.813	-74.21862	-22.78316	6.039	87038.539	7.52473	0.383	87032.883	2.54671	-11.39158	4.285	6.831	0.74118	3.14442	-121.341	3.211	135.500	9.711	-3.75358	2.28183	2.77471	3.61760	-78.67989	14.91146	67.06252	N/A	7.66885																																																																																																																																																																																																																											
1	1	1	A	88302.602	88319.914	-71.04811	-47.78601	6.117	88308.719	6.46488	15.359	88317.961	3.60344	-23.89300	4.025	7.628	0.48651	3.84932	-164.945	4.688	177.038	0.070	-13.52480	2.44636	6.34533	4.91951	-202.73389	0.78729	1270.17957	N/A	12.45384																																																																																																																																																																																																																											
